Empresa,Safra,Cultura,Fazenda,Valor,Grupo1,Grupo2,Grupo3,Grupo4,id
2, 2023/2024,SOJA,DONA IRILDE I,"20,0044788947603",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,CONTROLE BIOLOGICO,108933
2, 2023/2024,SOJA,DONA IRILDE I,"528,669889221366",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,FUNGICIDAS,108934
2, 2023/2024,SOJA,DONA IRILDE I,"341,244066339848",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,HERBICIDAS,108935
2, 2023/2024,SOJA,DONA IRILDE I,"31,2534252244222",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,INOCULANTES,108936
2, 2023/2024,SOJA,DONA IRILDE I,"243,21628891577",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,INSETICIDAS / ACARICIDAS,108937
2, 2023/2024,SOJA,DONA IRILDE I,"39,6196313745464",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,REGULADORES DE CRESCIMENTO,108938
2, 2023/2024,SOJA,DONA IRILDE I,"152,143907175145",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,FERTILIZANTES,FERTILIZANTES FOLIARES,108939
2, 2023/2024,SOJA,DONA IRILDE I,"1884,64095944483",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,FERTILIZANTES,FERTILIZANTES GRANULADOS,108940
2, 2023/2024,SOJA,DONA IRILDE I,"613,471999745337",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,SEMENTES E MUDAS,SEMENTES DE SOJA,108941
2, 2023/2024,SOJA,DONA IRILDE II,"129,127573296597",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,CORRETIVOS,CORRETIVOS,108942
2, 2023/2024,SOJA,DONA IRILDE II,"10,0586483874193",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,ADJUVANTES,108943
2, 2023/2024,SOJA,DONA IRILDE II,"64,6401328726489",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,CONTROLE BIOLOGICO,108944
2, 2023/2024,SOJA,DONA IRILDE II,"582,508426747842",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,FUNGICIDAS,108945
2, 2023/2024,SOJA,DONA IRILDE II,"382,324393685216",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,HERBICIDAS,108946
2, 2023/2024,SOJA,DONA IRILDE II,"24,4042394818411",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,INOCULANTES,108947
2, 2023/2024,SOJA,DONA IRILDE II,"256,138249769473",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,INSETICIDAS / ACARICIDAS,108948
2, 2023/2024,SOJA,DONA IRILDE II,"68,639299641155",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,REGULADORES DE CRESCIMENTO,108949
2, 2023/2024,SOJA,DONA IRILDE II,"135,25577984913",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,FERTILIZANTES,FERTILIZANTES FOLIARES,108950
2, 2023/2024,SOJA,DONA IRILDE II,"1744,73690993323",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,FERTILIZANTES,FERTILIZANTES GRANULADOS,108951
2, 2023/2024,SOJA,DONA IRILDE II,"638,021430714024",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,SEMENTES E MUDAS,SEMENTES DE SOJA,108952
2, 2023/2024,SOJA,DONA IRILDE III,"202,900677816901",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,CORRETIVOS,CORRETIVOS,108953
2, 2023/2024,SOJA,DONA IRILDE III,"8,7343661971831",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,ADJUVANTES,108954
2, 2023/2024,SOJA,DONA IRILDE III,"11,7452024647887",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,CONTROLE BIOLOGICO,108955
2, 2023/2024,SOJA,DONA IRILDE III,"477,503538732394",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,FUNGICIDAS,108956
2, 2023/2024,SOJA,DONA IRILDE III,"305,42926056338",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,HERBICIDAS,108957
2, 2023/2024,SOJA,DONA IRILDE III,"32,8910387323944",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,INOCULANTES,108958
2, 2023/2024,SOJA,DONA IRILDE III,"315,337165492958",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,INSETICIDAS / ACARICIDAS,108959
2, 2023/2024,SOJA,DONA IRILDE III,"38,253485915493",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,REGULADORES DE CRESCIMENTO,108960
2, 2023/2024,SOJA,DONA IRILDE III,"151,237790492958",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,FERTILIZANTES,FERTILIZANTES FOLIARES,108961
2, 2023/2024,SOJA,DONA IRILDE III,"1716,72419894366",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,FERTILIZANTES,FERTILIZANTES GRANULADOS,108962
2, 2023/2024,SOJA,DONA IRILDE III,"621,648811619718",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,SEMENTES E MUDAS,SEMENTES DE SOJA,108963
2, 2023/2024,SOJA,JULIANDRE/SAO LUCAS,"179,9164536882",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,CORRETIVOS,CORRETIVOS,108964
2, 2023/2024,SOJA,JULIANDRE/SAO LUCAS,"20,0500572838636",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,ADJUVANTES,108965
2, 2023/2024,SOJA,JULIANDRE/SAO LUCAS,"10,5754825063894",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,CONTROLE BIOLOGICO,108966
2, 2023/2024,SOJA,JULIANDRE/SAO LUCAS,"437,662818366088",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,FUNGICIDAS,108967
2, 2023/2024,SOJA,JULIANDRE/SAO LUCAS,"280,586234246938",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,HERBICIDAS,108968
2, 2023/2024,SOJA,JULIANDRE/SAO LUCAS,"33,7350665374108",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,INOCULANTES,108969
2, 2023/2024,SOJA,JULIANDRE/SAO LUCAS,"279,106777121706",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,INSETICIDAS / ACARICIDAS,108970
2, 2023/2024,SOJA,JULIANDRE/SAO LUCAS,"142,669269410417",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,FERTILIZANTES,FERTILIZANTES FOLIARES,108971
2, 2023/2024,SOJA,JULIANDRE/SAO LUCAS,"1772,27526218384",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,FERTILIZANTES,FERTILIZANTES GRANULADOS,108972
2, 2023/2024,SOJA,JULIANDRE/SAO LUCAS,"580,59400722658",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,SEMENTES E MUDAS,SEMENTES DE SOJA,108973
2, 2023/2024,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"190,553838754008",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,CORRETIVOS,CORRETIVOS,108974
2, 2023/2024,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"8,04251030691709",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,ADJUVANTES,108975
2, 2023/2024,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"27,4988547869904",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,CONTROLE BIOLOGICO,108976
2, 2023/2024,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"507,428327989006",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,FUNGICIDAS,108977
2, 2023/2024,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"232,02023591388",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,HERBICIDAS,108978
2, 2023/2024,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"40,4192510306917",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,INOCULANTES,108979
2, 2023/2024,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"351,057727897389",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,INSETICIDAS / ACARICIDAS,108980
2, 2023/2024,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"26,7673637196519",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,REGULADORES DE CRESCIMENTO,108981
2, 2023/2024,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"144,976195602382",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,FERTILIZANTES,FERTILIZANTES FOLIARES,108982
2, 2023/2024,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"1933,36489234998",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,FERTILIZANTES,FERTILIZANTES GRANULADOS,108983
2, 2023/2024,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"747,968547869904",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,SEMENTES E MUDAS,SEMENTES DE SOJA,108984
2, 2023/2024,SOJA,SANTA CARMEM,"203,176037578785",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,CORRETIVOS,CORRETIVOS,108985
